status,ngrams,entropy,entropyRelative,vowel-cons,firstDigitIndex,length,digits,ip,special,port,subdomain,shortening,abnormal
1,1053.847964943553,4.017917900762096,1.5874838755002894,0.4210526315789473,0,34,0,0,1,0,2,0,0
1,628.7180748226102,5.286777250935681,2.3916734688296075,0.2816901408450704,35,113,9,0,1,0,3,0,0
1,1120.5925299506696,4.075217408288466,1.13586577591899,0.5217391304347826,41,45,1,0,1,0,4,1,1
1,1148.5004310251231,4.448911632775905,1.334639386734112,0.4,76,86,2,0,1,0,4,0,0
0,791.158496732026,4.113362385992582,2.717186857466645,0.3157894736842105,0,34,0,0,1,0,3,0,0
1,847.625174878032,4.766726636825405,1.295837317942336,0.4666666666666667,62,100,21,0,1,0,4,0,0
1,1123.3529375443798,4.189117157931288,0.6771247960775167,0.5625,0,61,0,0,1,0,5,1,0
0,1028.830938080938,4.0671651897778585,1.193488474383205,0.4761904761904761,0,37,0,0,1,0,3,0,0
1,1031.393839605735,3.878928031846024,1.4993074337423038,0.4705882352941176,0,32,0,0,1,0,2,0,0
1,919.9567114172376,4.599505348524203,1.1178122325987816,0.5277777777777778,63,78,12,0,1,0,5,0,0
0,805.3117874396135,4.023465189601645,2.5190072741295757,0.1764705882352941,0,25,0,0,1,0,2,0,0
1,927.416420250896,4.140319531114783,2.3649289736139982,0.3888888888888889,0,32,0,0,1,0,2,0,0
0,919.8143794479412,4.628806245213708,2.039390007858641,0.6666666666666666,0,74,0,0,1,0,3,0,0
0,965.6989881231444,4.505759263687244,1.4341281153446344,0.5,26,81,8,0,1,0,2,0,0
0,913.4613639955744,4.4168944148110665,0.702135457128746,0.4571428571428571,26,76,8,0,1,0,2,0,0
0,812.597270531401,3.803074189428569,1.864937627839554,0.3571428571428571,0,25,0,0,1,0,3,0,0
0,877.3743725410392,3.940759832540089,1.9969592933447111,0.2941176470588235,0,28,0,0,1,0,3,0,0
1,931.641405017921,4.736538465303847,1.1178122325987816,0.5084745762711864,63,125,18,0,1,0,5,0,0
0,932.0194317727093,4.140288763786837,1.4529845417463538,0.4814814814814814,0,51,0,0,1,0,4,1,0
1,847.9205433926063,4.254175756384791,2.7613105805213314,0.3846153846153846,19,47,4,0,1,0,3,0,0
1,1028.1980938957684,4.023948449120703,3.0933135989669878,0.5454545454545454,16,44,2,0,1,0,5,1,0
0,1054.795238095238,3.8980685120588383,1.1394434257969364,0.3333333333333333,0,30,0,0,1,0,3,0,0
1,759.4637791123165,4.565764084447202,2.452392226077284,0.325,21,89,23,0,1,0,6,0,0
0,1187.4024531024531,4.223265348167294,1.1899038256818002,0.5862068965517241,39,57,2,0,1,0,3,0,0
1,1094.6716081076545,4.265583322887732,2.3804768221360293,0.3703703703703703,0,44,0,0,1,0,4,0,0
1,1151.662778579445,4.1637995646056805,0.956466048613812,0.5666666666666667,0,56,0,0,1,0,2,0,0
1,1268.2619484316851,4.148446707702551,1.1551764843340386,0.6333333333333333,0,57,0,0,1,0,2,0,0
0,1181.3396464646464,4.160704752887783,1.210625821812736,0.4736842105263157,0,34,0,0,1,0,3,0,0
0,964.5655122655124,3.606936732175321,2.40021939167653,0.6,0,22,0,0,1,0,3,0,1
0,980.1849472990776,3.8553885422075354,1.3681204630626873,0.2857142857142857,0,24,0,0,1,0,3,0,0
1,816.0520361509836,4.731552782142113,0.7926746153641194,0.46875,33,77,23,0,1,0,2,0,0
0,761.2541564715476,3.729446194905257,1.6853928103185265,0.1333333333333333,0,23,0,0,1,0,3,0,0
0,910.264705882353,4.079678649882975,1.90023587448131,0.3888888888888889,0,34,0,0,1,0,3,0,0
0,1111.5800488113866,4.367279863361468,0.9584385424447344,0.4871794871794871,62,72,2,0,1,0,4,0,0
0,1027.8607760833197,4.771778469833305,2.4642467135080075,0.5416666666666666,41,103,12,0,1,0,3,0,0
0,1052.7469965435082,4.373648947936902,1.553424252129452,0.3461538461538461,0,44,0,0,1,0,3,0,0
0,1121.0951002402617,4.399344690216607,5.820810593102905,0.4339622641509434,12,93,1,0,1,0,4,0,0
0,875.9011667345002,3.896291529045928,2.174233878829974,0.3333333333333333,0,28,0,0,1,0,3,0,0
1,810.6840281577124,3.9897785005806887,2.6693009579440377,0.35,33,39,1,0,1,0,7,0,0
1,1114.0958450046685,4.273109311346435,2.201145704680902,0.6176470588235294,67,70,4,0,1,0,3,0,0
0,741.1118953510259,3.642489673166127,2.785712982590444,0.0666666666666666,0,23,0,0,1,0,3,0,0
1,1031.0011272141708,4.237447619997661,1.2184893233209335,0.3846153846153846,0,46,0,0,1,0,2,0,0
0,803.2773789173789,3.85619629821938,1.5311504413466697,0.3333333333333333,0,27,0,0,1,0,3,0,0
0,871.8867873303167,4.373637440070111,1.5921107389580962,0.4166666666666667,43,52,10,0,1,0,3,0,0
1,965.1193409198672,4.403819171920396,1.1063521950903512,0.4615384615384615,41,76,7,0,1,0,6,1,0
1,913.3585740226812,4.306268969484933,0.9671118291907914,0.3461538461538461,47,47,1,0,1,0,3,0,1
1,1007.0829800082228,4.250814583693912,0.7633335987544299,0.4444444444444444,0,48,0,0,1,0,3,0,0
0,969.7180319436684,4.378686048626994,1.1843021283287822,0.4848484848484848,53,68,5,0,1,0,3,1,0
1,952.0255627650188,4.528885076796506,1.811486767285835,0.3225806451612903,50,53,2,0,1,0,4,0,0
1,870.3230694037144,4.18788919491935,2.549669719065779,0.3529411764705882,17,33,4,0,1,0,3,0,1
1,825.7626240094486,4.951570439157411,1.7452706698001743,0.4788732394366197,43,164,41,0,1,0,4,0,0
1,865.7511323534451,4.235989522932167,2.153088565646714,0.2333333333333333,0,47,0,0,1,0,4,0,0
0,1185.081151373466,4.311080496244278,3.1069050731635324,0.6129032258064516,0,60,0,0,1,0,3,0,0
0,1034.2012277845613,3.8962915290459272,1.0984394306190075,0.2941176470588235,0,28,0,0,1,0,3,0,0
1,1048.185791191284,4.03280638688745,1.7731645072335869,0.56,0,48,0,0,1,0,4,0,0
0,1072.057893444323,4.351119106382481,1.0714970367858312,0.38,50,89,5,0,1,0,3,0,0
1,878.5031411174929,4.945877387543208,2.4604134255275616,0.3636363636363636,36,95,7,0,1,0,5,1,0
1,1034.8481627872932,3.930426901379963,2.172343185167255,0.2,10,46,1,0,1,0,5,1,0
1,1304.220398724083,4.138132932345107,0.992144811865976,0.4782608695652174,0,77,0,0,1,0,5,0,0
1,1151.161506208676,4.1900079935705445,1.1077899271724292,0.5172413793103449,49,54,1,0,1,0,3,0,0
1,1122.1028290423028,4.242623296373615,1.6541484902904806,0.5,0,57,0,0,1,0,4,0,0
0,1097.3201114131346,3.9994581877844,1.4643722098718597,0.5,0,44,0,0,1,0,3,0,0
1,920.268326118326,3.5726236638951634,2.605052733657728,0.6666666666666666,0,22,0,0,1,0,4,0,0
1,1100.3779701779702,4.208680146426704,1.2167933010415044,0.5161290322580645,0,56,0,0,1,0,5,0,0
1,1056.8879790552585,4.094097032108653,1.3712519357332302,0.35,0,34,0,0,1,0,3,0,0
1,1127.7642995169083,4.053660689688185,1.200722515052338,0.4,0,25,0,0,1,0,2,0,0
1,1099.0016306792622,4.146439344671015,1.2153718627216958,0.6,0,40,0,0,1,0,3,0,0
1,718.8684640522875,3.530493056757482,3.175640370319752,0.2222222222222222,16,18,1,0,1,0,2,0,0
0,1122.8989740611692,3.996384316038507,1.3191949404615793,0.5714285714285714,0,42,0,0,1,0,4,0,0
0,172.61539402023584,3.849194506334443,1.5201988012493937,0.109090909090909,34,149,39,0,1,0,3,0,0
0,1117.2898550724638,3.688721875540868,1.2289705019491235,0.2666666666666666,0,24,0,0,1,0,2,0,0
0,1055.986776326399,4.00482280838536,2.78917667109756,0.4666666666666667,0,54,0,0,1,0,6,0,0
1,916.5161968522432,4.041092818215358,2.0928804507423884,0.4545454545454545,23,45,4,0,1,0,5,0,0
0,983.5384236453202,3.881727678869737,1.6824654422817202,0.4117647058823529,0,30,0,0,1,0,3,1,1
1,1138.7027764929592,4.319773835029479,1.2009640610687158,0.5,30,48,4,0,1,0,3,0,0
0,926.641231884058,3.8634651896016474,1.4341771439617357,0.2666666666666666,0,25,0,0,1,0,3,0,0
1,1103.137281005702,4.057855988582063,1.2762381948990649,0.4347826086956521,0,39,0,0,1,0,2,1,0
1,837.0803915943887,4.532732485345101,1.5462597436604055,0.3703703703703703,0,85,0,0,1,0,5,1,0
0,807.0752191027926,4.160704752887782,1.854838868998566,0.2631578947368421,0,34,0,0,1,0,3,0,0
1,862.4105293536873,4.802265034584405,1.3670390464630688,0.3809523809523809,59,77,10,0,1,0,4,0,0
0,1236.170551378446,3.5585186130489057,1.4789330752294072,0.4166666666666667,0,21,0,0,1,0,2,0,0
1,1086.0780423280423,3.797467632984005,1.1785642182667586,0.3529411764705882,0,29,0,0,1,0,2,0,0
1,1141.847247840726,3.998801836765325,0.6512847471721551,0.4444444444444444,0,46,0,0,1,0,4,1,0
0,880.0759441707718,4.309869789234109,2.801096526984771,0.4242424242424242,0,58,0,0,1,0,3,0,0
0,768.8120048309179,3.893660689688185,2.13462541234313,0.2857142857142857,0,25,0,0,1,0,3,0,0
0,741.7755555555555,3.8441065448145375,1.7926199731580348,0.3571428571428571,0,26,0,0,1,0,4,1,1
1,995.4398083623696,3.987090041620335,1.3911394847181655,0.3076923076923077,0,42,0,0,1,0,4,0,0
1,762.4718328584995,3.708048150071232,2.617286011456288,0.3333333333333333,0,27,0,0,1,0,3,0,0
1,809.0889709121287,4.664731392171638,0.7926746153641194,0.4545454545454545,33,77,22,0,1,0,2,0,0
0,840.7818676640517,3.853863219997788,2.0933353322657164,0.2777777777777778,0,29,0,0,1,0,3,0,0
0,898.0047435897436,3.8441065448145375,1.5033564859793538,0.25,0,26,0,0,1,0,3,0,0
1,1057.031309216193,4.160383163865372,0.8286786809565819,0.7272727272727273,0,45,0,0,1,0,3,1,0
1,935.708682509902,4.104281809855787,1.707937443646901,0.1785714285714285,0,41,0,0,1,0,4,0,0
0,1058.8145534647551,4.450648195373884,1.6163801557953748,0.5142857142857142,0,64,0,0,1,0,3,0,0
0,1127.226366656599,4.371379278161677,0.950862566627336,0.4583333333333333,38,44,2,0,1,0,3,0,0
1,724.1919377599525,4.160704752887782,3.131850084587091,0.2,13,34,3,0,1,0,3,0,0
0,917.30416512174,3.953565664946427,1.125731042166464,0.3333333333333333,0,31,0,0,1,0,3,0,0
0,802.557669014955,4.106949132758152,1.3344544817790027,0.3529411764705882,0,31,0,0,1,0,3,0,0
1,981.6538097939118,3.766169917835722,0.8944756929147155,0.5217391304347826,0,43,0,0,1,0,2,0,0
1,460.19948693282026,4.7334448240680045,1.4970618057921692,0.4444444444444444,32,56,6,0,1,0,3,0,0
0,1078.725291218638,4.030639062229566,1.1158198544489737,0.625,0,32,0,0,1,0,3,1,0
1,1109.388888888889,4.10424366875897,1.2932673740906055,0.3043478260869565,23,36,1,0,1,0,3,1,1
1,1039.0465283566425,4.260025813001656,1.189832008279714,0.3888888888888889,0,61,0,0,1,0,4,0,0
0,1148.5567919152825,4.1809297529099325,1.1048000061191183,0.5333333333333333,0,54,0,0,1,0,3,0,0
0,1027.2021395224758,4.382730488818216,1.1093716312102866,0.5,0,51,0,0,1,0,3,0,0
0,1048.2220646625071,4.22220806840402,2.374654519778968,0.3461538461538461,0,43,0,0,1,0,3,0,0
0,726.7046568627451,3.725480556997868,3.3435486282941858,0.3333333333333333,12,18,1,0,1,0,3,0,1
1,914.3723474392176,4.170461257506891,3.20309287833402,0.5357142857142857,0,53,0,0,1,0,4,0,0
0,922.442875874126,4.293410976136664,2.3916734688296075,0.3333333333333333,29,66,10,0,1,0,4,0,0
1,1044.0250350449678,4.66061643639424,1.385451304871153,0.3968253968253968,23,115,8,0,1,0,5,0,0
1,485.10572182089214,3.471354487013929,4.883213015427452,0.1111111111111111,12,19,3,0,1,0,3,0,0
0,1172.4916098974238,3.857946708877887,1.0162265123385965,0.7727272727272727,0,45,0,0,1,0,3,1,1
1,1047.7008501877451,4.134373587245975,0.9837189420301018,0.3157894736842105,24,64,1,0,1,0,6,1,0
0,793.2962962962962,3.842370993177109,1.344221378157191,0.1666666666666666,0,28,0,0,1,0,3,0,0
1,884.190125881025,4.645202002011233,1.9578969975075415,0.4333333333333333,33,53,2,0,1,0,3,0,0
1,744.8561552745158,4.679931425927373,0.809505885712944,0.3513513513513513,56,82,18,0,1,0,4,0,0
1,1034.9606275303645,4.1153115322251015,1.370996237975724,0.5714285714285714,0,40,0,0,1,0,3,0,0
0,702.2918604217899,4.813692494612527,6.323733634059559,0.6956521739130435,10,72,21,0,1,0,3,0,0
1,1323.5360834256182,3.792198745085224,1.959660974134502,0.5,0,44,0,0,1,0,3,0,0
1,903.64768703912,4.866714653103527,1.1178122325987816,0.6346153846153846,64,127,24,0,1,0,5,0,0
0,743.6559420289855,3.9434651896016457,1.437922348738781,0.2666666666666666,0,25,0,0,1,0,3,0,0
1,953.2629053694844,4.156593961153605,1.921562758467227,0.4375,0,57,0,0,1,0,4,1,0
1,1039.7860633913265,4.067202859776943,3.300992683630672,0.3043478260869565,0,39,0,0,1,0,4,0,0
1,951.7661224489796,4.431272380112911,1.3424746758630108,0.3214285714285714,25,50,4,0,1,0,3,1,0
1,748.5774591996424,4.401419239118306,2.26693237802684,0.375,33,72,21,0,1,0,2,0,0
0,634.9969257795345,3.855388542207534,3.6087939836424967,0.2727272727272727,16,24,4,0,1,0,3,0,0
0,917.106777830462,4.238334671954105,3.1069050731635324,0.5789473684210527,0,38,0,0,1,0,3,0,0
0,895.5570333880679,4.031401845392172,0.8390627148182146,0.2631578947368421,0,30,0,0,1,0,3,0,0
1,1004.5157725456468,4.210737909843948,1.6390498978605337,0.4333333333333333,0,54,0,0,1,0,4,0,0
0,1156.075571895425,3.3371753411230776,1.443509183962442,0.3,0,17,0,0,1,0,2,0,0
1,640.3737271912674,4.513794876803093,4.091211705768007,0.2777777777777778,10,33,4,0,1,0,3,0,0
0,911.7647863247864,3.767183467891461,1.261823416800056,0.25,0,26,0,0,1,0,3,0,0
1,435.14228236240814,4.649744605205977,1.1836466291435193,0.4,23,55,21,0,1,0,2,0,0
0,978.6915585218144,4.0022680844408445,1.1072353112150068,0.3157894736842105,0,31,0,0,1,0,3,0,0
0,1134.7818396566129,4.210586598202835,0.725570039893857,0.53125,0,58,0,0,1,0,3,0,0
0,899.5877916538185,4.488521032323435,3.398691617840759,0.56,0,48,0,0,1,0,3,0,0
1,938.1723316912972,3.9614063297218425,2.1532401954718314,0.3529411764705882,16,30,2,0,1,0,3,1,1
0,976.3661924119242,4.272804327334621,1.9564639909113577,0.5238095238095238,40,42,3,0,1,0,3,0,0
0,1179.1400302272252,4.0828041386061225,0.95338709134741,0.4583333333333333,0,41,0,0,1,0,3,0,0
0,840.1550703835209,4.736978884017096,2.5613382570619843,0.3666666666666666,44,63,8,0,1,0,5,1,0
1,1113.656478161584,4.150188074498879,1.2312827711606378,0.4444444444444444,0,128,0,0,1,0,8,0,1
0,1167.047525439408,4.266541406655651,1.42825822443202,0.5769230769230769,0,48,0,0,1,0,3,0,0
0,807.1366930171276,3.5739348962840563,1.3302744212619562,0.125,0,24,0,0,1,0,3,0,0
0,917.95407718643,4.287301737252941,5.114347315323076,0.4210526315789473,13,36,2,0,1,0,3,0,0
0,1075.1709245361685,4.10971640806369,3.1069050731635324,0.65,0,41,0,0,1,0,3,0,0
1,1178.222543671667,4.207751647240615,3.5544390434131383,0.4166666666666667,0,60,0,0,1,0,4,0,0
0,1214.9101413615092,4.063362651645749,1.6517803049957471,0.5185185185185185,0,49,0,0,1,0,3,0,0
0,967.5981410746116,4.025591860285232,1.0624363751396728,0.5555555555555556,0,35,0,0,1,0,2,0,0
1,1078.2633584715938,4.15421610287363,0.85714844177852,0.3548387096774194,0,52,0,0,1,0,4,0,1
0,1283.3857816257816,4.202566376871878,1.0563176742739118,0.5178571428571429,0,100,0,0,1,0,3,1,0
1,932.5635345705113,4.07242414119796,3.1617906752964786,0.6,14,45,3,0,1,0,5,0,0
1,931.86004378763,3.9898980954642873,2.681293978665793,0.375,15,30,3,0,1,0,3,1,1
0,1087.3576570048308,3.813660689688185,1.3149731324632985,0.5384615384615384,0,25,0,0,1,0,3,0,0
1,391.1719947344605,4.126757472396297,4.923571883240128,0.2631578947368421,9,75,41,0,1,0,5,1,0
0,980.2861247947455,3.9395722619867226,1.4533933415316271,0.3333333333333333,0,30,0,0,1,0,3,0,0
0,1032.8157940309725,4.376824163604892,1.657353381823399,0.4761904761904761,29,89,10,0,1,0,3,1,0
0,1042.9369731800766,4.056564762130954,1.2043541778972615,0.5,0,30,0,0,1,0,3,0,0
1,812.5268929054399,5.255168228567572,1.535229841401619,0.6081081081081081,46,178,34,0,1,1,5,0,0
0,1030.9837119265428,4.177374895226562,1.5836767978593893,0.5,0,47,0,0,1,0,3,0,0
0,1060.6065407772303,3.7647351787255054,2.145483849239313,0.3157894736842105,0,30,0,0,1,0,2,0,0
1,721.0799111410071,5.093764231946957,2.4055410682982608,0.2875,27,267,39,0,1,0,15,0,0
1,1202.2929748613958,4.166333549959635,1.1653664359187947,0.5,23,57,1,0,1,0,5,0,0
1,423.1983277887219,4.55864086730828,5.90907823567602,0.3181818181818182,9,83,42,0,1,0,4,0,0
0,669.1762583095916,4.032303242743954,1.3881647014140217,0.1666666666666666,0,27,0,0,1,0,3,0,0
1,199.86089466089467,3.413088436425757,6.8199151860319,0.0,8,22,11,1,1,0,4,0,0
1,1297.3830014224752,3.9483465138316336,1.4634239588408828,0.4090909090909091,0,38,0,0,1,0,3,0,0
0,766.1182755901506,4.494672044626182,2.3916734688296075,0.3703703703703703,29,65,15,0,1,0,5,0,0
1,1072.7165884194053,4.537981169687208,2.271295627979407,0.4722222222222222,65,72,7,0,1,0,2,0,0
0,683.0223160308527,4.305858944160431,2.801096526984771,0.3478260869565217,34,41,1,0,1,0,3,0,0
1,965.0468253968252,3.697845823084412,3.87714896133428,0.3076923076923077,0,22,0,0,1,0,3,0,0
0,970.781660412758,4.259514199528965,1.43723077351212,0.4347826086956521,0,41,0,0,1,0,2,0,0
1,968.7490561990562,3.969607339117404,3.5544390434131383,0.3809523809523809,0,37,0,0,1,0,3,0,0
1,541.8591457294807,5.792342823249032,1.45775691025396,0.4,82,265,35,0,1,0,4,0,0
1,1050.0905277747383,4.006573937300012,1.2409003554262703,0.5,23,39,1,0,1,0,3,0,0
0,878.0324440052701,3.823934896284056,1.6656209743057495,0.2857142857142857,0,24,0,0,1,0,3,0,0
1,1014.131452991453,4.026986833359286,1.6220294243236195,0.4285714285714285,0,26,0,0,1,0,3,0,0
0,1047.4625068418172,3.856564762130954,1.2062843256492044,0.2777777777777778,0,30,0,0,1,0,3,0,0
1,1114.581680778372,3.936891797757288,1.2621614377400672,0.35,20,34,1,0,1,0,3,1,1
0,1184.8728610143246,4.091622411276601,1.1020569032135354,0.4166666666666667,0,42,0,0,1,0,3,0,0
1,903.2809145177566,4.406821128952238,5.652234969784841,0.4705882352941176,9,39,8,0,1,0,3,0,0
1,1095.032342885872,4.443053603040049,0.6017753846708518,0.5384615384615384,49,52,4,0,1,0,2,0,0
0,1019.214468162744,3.952302977662386,0.723786486381546,0.2777777777777778,0,29,0,0,1,0,3,0,0
1,871.6692140510673,4.800803723045136,2.1028585115468554,0.5111111111111111,62,104,24,0,1,0,5,0,0
1,1043.6544578853047,3.941428031846024,2.7856657729140726,0.1428571428571428,13,32,2,0,1,0,3,0,0
0,915.923232644972,4.925804146712547,2.6916860226435464,0.4230769230769231,65,92,4,0,1,0,4,0,0
1,582.1659819483349,4.0860486123130375,4.197849768143937,0.2666666666666666,9,36,9,0,1,0,5,0,0
0,900.4127401837927,3.363286923996055,1.742563448983253,0.1428571428571428,0,21,0,0,1,0,3,1,0
0,623.8695906432748,3.6537567082870006,2.174042396261952,0.25,0,21,0,0,1,0,3,0,0
1,1017.6470136144048,4.205536075989824,1.109885999775676,0.2857142857142857,41,46,1,0,1,0,3,0,0
1,712.6403911564626,4.486370130156178,1.136889067068887,0.4444444444444444,0,50,0,0,1,0,3,0,0
0,1142.54802951644,4.187301164969735,1.5603755622676685,0.4883720930232558,30,84,2,0,1,0,3,0,0
1,1183.1718411714808,4.449522121022494,0.9993648319959914,0.4696969696969697,0,115,0,0,1,0,5,1,0
0,1162.7007906694366,3.998698935851037,1.2666013110423338,0.4333333333333333,0,53,0,0,1,0,4,0,0
0,1024.7830687830688,3.857306856898128,1.0067937304582488,0.3529411764705882,0,29,0,0,1,0,3,0,0
0,940.0315866211764,4.089230396004719,3.4916828036312646,0.3428571428571428,37,71,11,0,1,0,5,0,0
1,1310.0667150600077,4.203837733233675,0.9916958679532664,0.5909090909090909,25,42,1,0,1,0,3,0,0
0,816.865045448379,4.012188403968661,1.5756138611391377,0.2941176470588235,0,28,0,0,1,0,3,0,0
